"rfid_tag_id","location","antenna_port","action_type","content","product_style_id","product_name","customer_name","timestamp"
"ABBA00000000000000000238","Digital Mannequin","2","leaderboardPush","","","","","2014-01-28T23:28:29.000Z"
"ABBA00000000000000000235","iBeacon Far Field","3,4","mobilePush","Looking for the right fit? Use our Zella fit guide to find the perfect pair for whatever keeps you moving.  http://shop.nordstrom.com/c/zella-pant-fit-guide","","","","2014-01-28T23:28:43.000Z"
"ABBA00000000000000000238","Self Service Wall","4","leaderboardPush","","","","","2014-01-28T23:28:54.000Z"
"ABBA00000000000000000235","Smart Shelf","1","leaderboardPush","","","","","2014-01-28T23:28:56.000Z"
"ABBA00000000000000000238","Self Service Wall","4","leaderboardPush","","","","","2014-01-28T23:28:57.000Z"
"ABBA00000000000000000238","Color Palette","3","leaderboardPush","","","","","2014-01-28T23:29:13.000Z"
"ABBA00000000000000000238","Shop My Store","2","leaderboardPush","","","","","2014-01-28T23:29:25.000Z"
"DD00000000000000000012E5","Bullpen Near Dressing Rooms","1","urlPush","http://shop.nordstrom.com/s/%{style_id}","3420965","Beats by Dr. Dre™ 'Pill™' Portable Speaker","","2014-01-28T23:33:46.000Z"
"DD00000000000000000012E5","Bullpen Near Dressing Rooms","1","urlPush","http://shop.nordstrom.com/s/%{style_id}","3420965","Beats by Dr. Dre™ 'Pill™' Portable Speaker","","2014-01-28T23:33:51.000Z"
"DD00000000000000000012E5","Bullpen Near Dressing Rooms","1","urlPush","http://shop.nordstrom.com/s/%{style_id}","3420965","Beats by Dr. Dre™ 'Pill™' Portable Speaker","","2014-01-28T23:33:56.000Z"
"DD00000000000000000012E5","Bullpen Near Dressing Rooms","1","urlPush","http://shop.nordstrom.com/s/%{style_id}","3420965","Beats by Dr. Dre™ 'Pill™' Portable Speaker","","2014-01-28T23:34:01.000Z"
"DD00000000000000000012E5","Bullpen Near Dressing Rooms","1","urlPush","http://shop.nordstrom.com/s/%{style_id}","3420965","Beats by Dr. Dre™ 'Pill™' Portable Speaker","","2014-01-28T23:34:06.000Z"
"DD00000000000000000012E5","Bullpen Near Dressing Rooms","1","urlPush","http://shop.nordstrom.com/s/%{style_id}","3420965","Beats by Dr. Dre™ 'Pill™' Portable Speaker","","2014-01-28T23:34:06.000Z"
"DD00000000000000000012E5","Bullpen Near Dressing Rooms","1","urlPush","http://shop.nordstrom.com/s/%{style_id}","3420965","Beats by Dr. Dre™ 'Pill™' Portable Speaker","","2014-01-28T23:34:11.000Z"
"DD00000000000000000012E5","Bullpen Near Dressing Rooms","1","urlPush","http://shop.nordstrom.com/s/%{style_id}","3420965","Beats by Dr. Dre™ 'Pill™' Portable Speaker","","2014-01-28T23:34:16.000Z"
"DD00000000000000000012E5","Bullpen Near Dressing Rooms","1","urlPush","http://shop.nordstrom.com/s/%{style_id}","3420965","Beats by Dr. Dre™ 'Pill™' Portable Speaker","","2014-01-28T23:34:16.000Z"
"DD00000000000000000012E5","Bullpen Near Dressing Rooms","1","urlPush","http://shop.nordstrom.com/s/%{style_id}","3420965","Beats by Dr. Dre™ 'Pill™' Portable Speaker","","2014-01-28T23:34:21.000Z"
"DD00000000000000000012E5","Bullpen Near Dressing Rooms","1","urlPush","http://shop.nordstrom.com/s/%{style_id}","3420965","Beats by Dr. Dre™ 'Pill™' Portable Speaker","","2014-01-28T23:34:21.000Z"
"ABBA00000000000000000250","Front Door","1,2","mobilePush","Welcome to the CEC, %{name}! We're excited to show you what we're working on.","","","Madison Jon","2014-01-28T23:38:18.000Z"
"ABBA00000000000000000250","Self Service Wall","4","leaderboardPush","","","","Madison Jon","2014-01-28T23:41:51.000Z"
"ABBA00000000000000000250","Shop My Store","2","leaderboardPush","","","","Madison Jon","2014-01-28T23:42:12.000Z"
"ABBA00000000000000000250","Color Palette","3","leaderboardPush","","","","Madison Jon","2014-01-28T23:42:18.000Z"
"ABBA00000000000000000250","Smart Shelf","1","leaderboardPush","","","","Madison Jon","2014-01-28T23:42:31.000Z"
"ABBA00000000000000000250","Seek and Find","1","leaderboardPush","","","","Madison Jon","2014-01-28T23:43:10.000Z"
"ABBA00000000000000000250","Digital Mannequin","2","leaderboardPush","","","","Madison Jon","2014-01-28T23:43:17.000Z"
"ABBA00000000000000000250","Digital Mannequin","2","leaderboardPush","","","","Madison Jon","2014-01-28T23:43:34.000Z"
"ABBA00000000000000000250","Dressing Room","2","leaderboardPush","","","","Madison Jon","2014-01-28T23:44:12.000Z"
"ABBA00000000000000000250","Dressing Room","2","leaderboardPush","","","","Madison Jon","2014-01-28T23:44:17.000Z"
"ABBA00000000000000000250","Dressing Room","2","leaderboardPush","","","","Madison Jon","2014-01-28T23:44:23.000Z"
"ABBA00000000000000000250","iBeacon","1","leaderboardPush","","","","Madison Jon","2014-01-28T23:44:28.000Z"
"ABBA00000000000000000250","Dressing Room","2","leaderboardPush","","","","Madison Jon","2014-01-28T23:44:35.000Z"
"ABBA00000000000000000250","Dressing Room","2","leaderboardPush","","","","Madison Jon","2014-01-28T23:44:56.000Z"
"ABBA00000000000000000250","Dressing Room","2","leaderboardPush","","","","Madison Jon","2014-01-28T23:45:18.000Z"
"ABBA00000000000000000250","Seek and Find","1","leaderboardPush","","","","Madison Jon","2014-01-28T23:46:33.000Z"
"ABBA00000000000000000250","iBeacon Far Field","3,4","mobilePush","Looking for the right fit? Use our Zella fit guide to find the perfect pair for whatever keeps you moving.  http://shop.nordstrom.com/c/zella-pant-fit-guide","","","Madison Jon","2014-01-28T23:46:55.000Z"
"ABBA00000000000000000008","Front Door","1,2","mobilePush","Welcome to the CEC, %{name}! We're excited to show you what we're working on.","","","Averill Julie","2014-01-28T23:55:18.000Z"
"ABBA00000000000000000008","Seek and Find","1","leaderboardPush","","","","Averill Julie","2014-01-29T00:02:19.000Z"
"ABBA00000000000000000008","iBeacon Far Field","3,4","mobilePush","Looking for the right fit? Use our Zella fit guide to find the perfect pair for whatever keeps you moving.  http://shop.nordstrom.com/c/zella-pant-fit-guide","","","Averill Julie","2014-01-29T00:04:47.000Z"
"DD00000000000000000012E5","Bullpen Near Dressing Rooms","1","urlPush","http://shop.nordstrom.com/s/%{style_id}","3420965","Beats by Dr. Dre™ 'Pill™' Portable Speaker","","2014-01-29T00:13:07.000Z"
"DD00000000000000000012E5","Bullpen Near Dressing Rooms","1","urlPush","http://shop.nordstrom.com/s/%{style_id}","3420965","Beats by Dr. Dre™ 'Pill™' Portable Speaker","","2014-01-29T00:13:11.000Z"
"DD00000000000000000012E5","Bullpen Near Dressing Rooms","1","urlPush","http://shop.nordstrom.com/s/%{style_id}","3420965","Beats by Dr. Dre™ 'Pill™' Portable Speaker","","2014-01-29T00:13:35.000Z"
"DD00000000000000000012E5","Bullpen Near Dressing Rooms","1","urlPush","http://shop.nordstrom.com/s/%{style_id}","3420965","Beats by Dr. Dre™ 'Pill™' Portable Speaker","","2014-01-29T00:13:42.000Z"
"DD00000000000000000012E5","Bullpen Near Dressing Rooms","1","urlPush","http://shop.nordstrom.com/s/%{style_id}","3420965","Beats by Dr. Dre™ 'Pill™' Portable Speaker","","2014-01-29T00:13:46.000Z"
"DD00000000000000000012E5","Bullpen Near Dressing Rooms","1","urlPush","http://shop.nordstrom.com/s/%{style_id}","3420965","Beats by Dr. Dre™ 'Pill™' Portable Speaker","","2014-01-29T00:13:51.000Z"
"ABBA00000000000000000008","Seek and Find","1","leaderboardPush","","","","Averill Julie","2014-01-29T00:24:25.000Z"
"DD000000000000000000137C","Bullpen Near Dressing Rooms","1","urlPush","http://shop.nordstrom.com/s/%{style_id}","2865406","Synovia Cedar Shoe Valet","","2014-01-29T00:45:10.000Z"
"DD000000000000000000137C","Bullpen Near Dressing Rooms","1","urlPush","http://shop.nordstrom.com/s/%{style_id}","2865406","Synovia Cedar Shoe Valet","","2014-01-29T00:45:14.000Z"
"DD000000000000000000137C","Bullpen Near Dressing Rooms","1","urlPush","http://shop.nordstrom.com/s/%{style_id}","2865406","Synovia Cedar Shoe Valet","","2014-01-29T00:45:19.000Z"
"DD000000000000000000137C","Bullpen Near Dressing Rooms","1","urlPush","http://shop.nordstrom.com/s/%{style_id}","2865406","Synovia Cedar Shoe Valet","","2014-01-29T00:45:19.000Z"
"DD000000000000000000137C","Bullpen Near Dressing Rooms","1","urlPush","http://shop.nordstrom.com/s/%{style_id}","2865406","Synovia Cedar Shoe Valet","","2014-01-29T00:45:24.000Z"
"DD000000000000000000137C","Bullpen Near Dressing Rooms","1","urlPush","http://shop.nordstrom.com/s/%{style_id}","2865406","Synovia Cedar Shoe Valet","","2014-01-29T00:45:29.000Z"
"DD000000000000000000137C","Bullpen Near Dressing Rooms","1","urlPush","http://shop.nordstrom.com/s/%{style_id}","2865406","Synovia Cedar Shoe Valet","","2014-01-29T00:45:29.000Z"
"DD000000000000000000137C","Bullpen Near Dressing Rooms","1","urlPush","http://shop.nordstrom.com/s/%{style_id}","2865406","Synovia Cedar Shoe Valet","","2014-01-29T00:45:34.000Z"
"DD000000000000000000137C","Bullpen Near Dressing Rooms","1","urlPush","http://shop.nordstrom.com/s/%{style_id}","2865406","Synovia Cedar Shoe Valet","","2014-01-29T00:45:39.000Z"
"DD000000000000000000137C","Bullpen Near Dressing Rooms","1","urlPush","http://shop.nordstrom.com/s/%{style_id}","2865406","Synovia Cedar Shoe Valet","","2014-01-29T00:45:39.000Z"
"DD000000000000000000137C","Bullpen Near Dressing Rooms","1","urlPush","http://shop.nordstrom.com/s/%{style_id}","2865406","Synovia Cedar Shoe Valet","","2014-01-29T00:45:44.000Z"
"DD000000000000000000137C","Bullpen Near Dressing Rooms","1","urlPush","http://shop.nordstrom.com/s/%{style_id}","2865406","Synovia Cedar Shoe Valet","","2014-01-29T00:45:49.000Z"
"DD000000000000000000137C","Bullpen Near Dressing Rooms","1","urlPush","http://shop.nordstrom.com/s/%{style_id}","2865406","Synovia Cedar Shoe Valet","","2014-01-29T00:45:49.000Z"
"DD000000000000000000137C","Bullpen Near Dressing Rooms","1","urlPush","http://shop.nordstrom.com/s/%{style_id}","2865406","Synovia Cedar Shoe Valet","","2014-01-29T00:45:54.000Z"
"DD000000000000000000137C","Bullpen Near Dressing Rooms","1","urlPush","http://shop.nordstrom.com/s/%{style_id}","2865406","Synovia Cedar Shoe Valet","","2014-01-29T00:45:54.000Z"
"ABBA00000000000000000250","Self Service Wall","4","leaderboardPush","","","","Madison Jon","2014-01-29T00:53:13.000Z"
"ABBA00000000000000000008","iBeacon Far Field","3,4","mobilePush","Looking for the right fit? Use our Zella fit guide to find the perfect pair for whatever keeps you moving.  http://shop.nordstrom.com/c/zella-pant-fit-guide","","","Averill Julie","2014-01-29T01:09:35.000Z"
"DD00000000000000000012E3","Bullpen Near Dressing Rooms","1","urlPush","http://shop.nordstrom.com/s/%{style_id}","3620546","Beats by Dr. Dre™ 'Studio™' High Definition Headphones","","2014-01-29T01:10:18.000Z"
"DD00000000000000000012E3","Bullpen Near Dressing Rooms","1","urlPush","http://shop.nordstrom.com/s/%{style_id}","3620546","Beats by Dr. Dre™ 'Studio™' High Definition Headphones","","2014-01-29T01:10:22.000Z"
"DD00000000000000000012E5","Bullpen Near Dressing Rooms","1","urlPush","http://shop.nordstrom.com/s/%{style_id}","3420965","Beats by Dr. Dre™ 'Pill™' Portable Speaker","","2014-01-29T01:10:32.000Z"
"DD00000000000000000012E5","Bullpen Near Dressing Rooms","1","urlPush","http://shop.nordstrom.com/s/%{style_id}","3420965","Beats by Dr. Dre™ 'Pill™' Portable Speaker","","2014-01-29T01:10:36.000Z"
"DD00000000000000000012ED","Bullpen Near Dressing Rooms","1","urlPush","http://shop.nordstrom.com/s/%{style_id}","3312924","Jack Black 'King of the Road' Set","","2014-01-29T01:10:44.000Z"
"DD00000000000000000012ED","Bullpen Near Dressing Rooms","1","urlPush","http://shop.nordstrom.com/s/%{style_id}","3312924","Jack Black 'King of the Road' Set","","2014-01-29T01:10:48.000Z"
"DD00000000000000000012E3","Bullpen Near Dressing Rooms","1","urlPush","http://shop.nordstrom.com/s/%{style_id}","3620546","Beats by Dr. Dre™ 'Studio™' High Definition Headphones","","2014-01-29T01:10:55.000Z"
"DD00000000000000000012E3","Bullpen Near Dressing Rooms","1","urlPush","http://shop.nordstrom.com/s/%{style_id}","3620546","Beats by Dr. Dre™ 'Studio™' High Definition Headphones","","2014-01-29T01:11:00.000Z"
"DD00000000000000000012E3","Bullpen Near Dressing Rooms","1","urlPush","http://shop.nordstrom.com/s/%{style_id}","3620546","Beats by Dr. Dre™ 'Studio™' High Definition Headphones","","2014-01-29T01:11:47.000Z"
"DD00000000000000000012E5","Bullpen Near Dressing Rooms","1","urlPush","http://shop.nordstrom.com/s/%{style_id}","3420965","Beats by Dr. Dre™ 'Pill™' Portable Speaker","","2014-01-29T01:12:36.000Z"
"DD00000000000000000012E5","Bullpen Near Dressing Rooms","1","urlPush","http://shop.nordstrom.com/s/%{style_id}","3420965","Beats by Dr. Dre™ 'Pill™' Portable Speaker","","2014-01-29T01:12:40.000Z"
"DD000000000000000000137C","Bullpen Near Dressing Rooms","1","urlPush","http://shop.nordstrom.com/s/%{style_id}","2865406","Synovia Cedar Shoe Valet","","2014-01-29T01:12:46.000Z"
"DD000000000000000000137C","Bullpen Near Dressing Rooms","1","urlPush","http://shop.nordstrom.com/s/%{style_id}","2865406","Synovia Cedar Shoe Valet","","2014-01-29T01:12:50.000Z"
"DD000000000000000000137C","Bullpen Near Dressing Rooms","1","urlPush","http://shop.nordstrom.com/s/%{style_id}","2865406","Synovia Cedar Shoe Valet","","2014-01-29T01:12:55.000Z"
"DD000000000000000000137C","Bullpen Near Dressing Rooms","1","urlPush","http://shop.nordstrom.com/s/%{style_id}","2865406","Synovia Cedar Shoe Valet","","2014-01-29T01:13:00.000Z"
"DD000000000000000000137C","Bullpen Near Dressing Rooms","1","urlPush","http://shop.nordstrom.com/s/%{style_id}","2865406","Synovia Cedar Shoe Valet","","2014-01-29T01:13:05.000Z"
"DD00000000000000000012ED","Bullpen Near Dressing Rooms","1","urlPush","http://shop.nordstrom.com/s/%{style_id}","3312924","Jack Black 'King of the Road' Set","","2014-01-29T01:13:10.000Z"
"DD00000000000000000012ED","Bullpen Near Dressing Rooms","1","urlPush","http://shop.nordstrom.com/s/%{style_id}","3312924","Jack Black 'King of the Road' Set","","2014-01-29T01:13:10.000Z"
"DD00000000000000000012ED","Bullpen Near Dressing Rooms","1","urlPush","http://shop.nordstrom.com/s/%{style_id}","3312924","Jack Black 'King of the Road' Set","","2014-01-29T01:13:15.000Z"
"DD00000000000000000012ED","Bullpen Near Dressing Rooms","1","urlPush","http://shop.nordstrom.com/s/%{style_id}","3312924","Jack Black 'King of the Road' Set","","2014-01-29T01:23:36.000Z"
"DD00000000000000000012ED","Bullpen Near Dressing Rooms","1","urlPush","http://shop.nordstrom.com/s/%{style_id}","3312924","Jack Black 'King of the Road' Set","","2014-01-29T01:23:41.000Z"
"ABBA00000000000000000250","iBeacon Far Field","3,4","mobilePush","Looking for the right fit? Use our Zella fit guide to find the perfect pair for whatever keeps you moving.  http://shop.nordstrom.com/c/zella-pant-fit-guide","","","Madison Jon","2014-01-29T01:39:39.000Z"
"ABBA00000000000000000008","iBeacon Far Field","3,4","mobilePush","Looking for the right fit? Use our Zella fit guide to find the perfect pair for whatever keeps you moving.  http://shop.nordstrom.com/c/zella-pant-fit-guide","","","Averill Julie","2014-01-29T01:39:45.000Z"
"DD00000000000000000012E5","Bullpen Near Dressing Rooms","1","urlPush","http://shop.nordstrom.com/s/%{style_id}","3420965","Beats by Dr. Dre™ 'Pill™' Portable Speaker","","2014-01-29T01:42:58.000Z"
"DD00000000000000000012E5","Bullpen Near Dressing Rooms","1","urlPush","http://shop.nordstrom.com/s/%{style_id}","3420965","Beats by Dr. Dre™ 'Pill™' Portable Speaker","","2014-01-29T01:43:07.000Z"
"ABBA00000000000000000237","Front Door","1,2","mobilePush","Welcome to the CEC, %{name}! We're excited to show you what we're working on.","","","Dane Aaron","2014-01-29T01:54:36.000Z"
"ABBA00000000000000000237","iBeacon Far Field","3,4","mobilePush","Looking for the right fit? Use our Zella fit guide to find the perfect pair for whatever keeps you moving.  http://shop.nordstrom.com/c/zella-pant-fit-guide","","","Dane Aaron","2014-01-29T01:55:21.000Z"
"DD000000000000000000137C","Bullpen Near Dressing Rooms","1","urlPush","http://shop.nordstrom.com/s/%{style_id}","2865406","Synovia Cedar Shoe Valet","","2014-01-29T01:59:20.000Z"
"DD000000000000000000137C","Bullpen Near Dressing Rooms","1","urlPush","http://shop.nordstrom.com/s/%{style_id}","2865406","Synovia Cedar Shoe Valet","","2014-01-29T01:59:25.000Z"
"DD000000000000000000137C","Bullpen Near Dressing Rooms","1","urlPush","http://shop.nordstrom.com/s/%{style_id}","2865406","Synovia Cedar Shoe Valet","","2014-01-29T01:59:31.000Z"
"DD0000000000000000001387","Women's Dressing Room","3,4","urlPush","http://u2d2.com/p%{style_id}","3491447","Zella 'Prism' Jacket","","2014-01-29T01:59:55.000Z"
"ABBA00000000000000000009","Front Door","1,2","mobilePush","Welcome to the CEC, %{name}! We're excited to show you what we're working on.","","","Bariquit Teri","2014-01-29T02:02:32.000Z"
"ABBA00000000000000000152","Front Door","1,2","mobilePush","Welcome to the CEC, %{name}! We're excited to show you what we're working on.","","","Nordstrom  Erik","2014-01-29T02:04:14.000Z"
"ABBA00000000000000000149","Front Door","1,2","mobilePush","Welcome to the CEC, %{name}! We're excited to show you what we're working on.","","","Nordstrom Blake","2014-01-29T02:04:54.000Z"
"ABBA00000000000000000229","Front Door","1,2","mobilePush","Welcome to the CEC, %{name}! We're excited to show you what we're working on.","","","Thomas Geevy","2014-01-29T02:05:36.000Z"
"ABBA00000000000000000037","Front Door","1,2","mobilePush","Welcome to the CEC, %{name}! We're excited to show you what we're working on.","","","Clark Dawn","2014-01-29T02:05:38.000Z"
"ABBA00000000000000000004","Front Door","1,2","mobilePush","Welcome to the CEC, %{name}! We're excited to show you what we're working on.","","","Aniversario Tina","2014-01-29T02:05:47.000Z"
"ABBA00000000000000000040","Front Door","1,2","mobilePush","Welcome to the CEC, %{name}! We're excited to show you what we're working on.","","","Cohen Greg","2014-01-29T02:05:48.000Z"
"ABBA00000000000000000178","Front Door","1,2","mobilePush","Welcome to the CEC, %{name}! We're excited to show you what we're working on.","","","Ruppenthal Cindy","2014-01-29T02:05:52.000Z"
"ABBA00000000000000000106","Front Door","1,2","mobilePush","Welcome to the CEC, %{name}! We're excited to show you what we're working on.","","","Kesinger Steve","2014-01-29T02:05:55.000Z"
"ABBA00000000000000000226","Front Door","1,2","mobilePush","Welcome to the CEC, %{name}! We're excited to show you what we're working on.","","","Witman David","2014-01-29T02:05:59.000Z"
"ABBA00000000000000000217","Front Door","1,2","mobilePush","Welcome to the CEC, %{name}! We're excited to show you what we're working on.","","","Wanlass Chris","2014-01-29T02:08:21.000Z"
"ABBA00000000000000000126","Front Door","1,2","mobilePush","Welcome to the CEC, %{name}! We're excited to show you what we're working on.","","","Ma Kenneth","2014-01-29T02:08:41.000Z"
"ABBA00000000000000000056","Front Door","1,2","mobilePush","Welcome to the CEC, %{name}! We're excited to show you what we're working on.","","","Drake Jennifer","2014-01-29T02:08:54.000Z"
"ABBA00000000000000000110","Front Door","1,2","mobilePush","Welcome to the CEC, %{name}! We're excited to show you what we're working on.","","","Kirk Barbara","2014-01-29T02:08:56.000Z"
"ABBA00000000000000000178","Shop My Store","2","leaderboardPush","","","","Ruppenthal Cindy","2014-01-29T02:08:59.000Z"
"ABBA00000000000000000128","Front Door","1,2","mobilePush","Welcome to the CEC, %{name}! We're excited to show you what we're working on.","","","Makhoul Danyrose","2014-01-29T02:09:12.000Z"
"ABBA00000000000000000135","Front Door","1,2","mobilePush","Welcome to the CEC, %{name}! We're excited to show you what we're working on.","","","McGowan Pat","2014-01-29T02:09:14.000Z"
"ABBA00000000000000000130","Front Door","1,2","mobilePush","Welcome to the CEC, %{name}! We're excited to show you what we're working on.","","","Martin Leslie","2014-01-29T02:09:17.000Z"
"ABBA00000000000000000061","Front Door","1,2","mobilePush","Welcome to the CEC, %{name}! We're excited to show you what we're working on.","","","Egan Anne","2014-01-29T02:09:18.000Z"
"ABBA00000000000000000164","Front Door","1,2","mobilePush","Welcome to the CEC, %{name}! We're excited to show you what we're working on.","","","Powell Carrie","2014-01-29T02:09:19.000Z"
"ABBA00000000000000000194","Front Door","1,2","mobilePush","Welcome to the CEC, %{name}! We're excited to show you what we're working on.","","","Snyder Angie","2014-01-29T02:09:23.000Z"
"ABBA00000000000000000080","Front Door","1,2","mobilePush","Welcome to the CEC, %{name}! We're excited to show you what we're working on.","","","Haas Steve","2014-01-29T02:09:25.000Z"
"ABBA00000000000000000139","Front Door","1,2","mobilePush","Welcome to the CEC, %{name}! We're excited to show you what we're working on.","","","Merz Aaron","2014-01-29T02:09:28.000Z"
"ABBA00000000000000000158","Front Door","1,2","mobilePush","Welcome to the CEC, %{name}! We're excited to show you what we're working on.","","","Parisi Arianne","2014-01-29T02:09:33.000Z"
"ABBA00000000000000000069","Front Door","1,2","mobilePush","Welcome to the CEC, %{name}! We're excited to show you what we're working on.","","","Friswold Jaime","2014-01-29T02:09:34.000Z"
"ABBA00000000000000000062","Front Door","1,2","mobilePush","Welcome to the CEC, %{name}! We're excited to show you what we're working on.","","","Espinosa Tony","2014-01-29T02:09:41.000Z"
"ABBA00000000000000000161","Front Door","1,2","mobilePush","Welcome to the CEC, %{name}! We're excited to show you what we're working on.","","","Petersen Mark","2014-01-29T02:09:44.000Z"
"ABBA00000000000000000190","Front Door","1,2","mobilePush","Welcome to the CEC, %{name}! We're excited to show you what we're working on.","","","Seede Adam","2014-01-29T02:09:48.000Z"
"ABBA00000000000000000132","Front Door","1,2","mobilePush","Welcome to the CEC, %{name}! We're excited to show you what we're working on.","","","Mattics Steve","2014-01-29T02:09:48.000Z"
"ABBA00000000000000000165","Front Door","1,2","mobilePush","Welcome to the CEC, %{name}! We're excited to show you what we're working on.","","","Powers Tacey","2014-01-29T02:09:49.000Z"
"ABBA00000000000000000064","Front Door","1,2","mobilePush","Welcome to the CEC, %{name}! We're excited to show you what we're working on.","","","Feinman Evan","2014-01-29T02:10:18.000Z"
"ABBA00000000000000000076","Front Door","1,2","mobilePush","Welcome to the CEC, %{name}! We're excited to show you what we're working on.","","","Grama Loredana","2014-01-29T02:10:19.000Z"
"ABBA00000000000000000045","Front Door","1,2","mobilePush","Welcome to the CEC, %{name}! We're excited to show you what we're working on.","","","Cummings Nora","2014-01-29T02:10:24.000Z"
"ABBA00000000000000000198","Front Door","1,2","mobilePush","Welcome to the CEC, %{name}! We're excited to show you what we're working on.","","","Strugala Jennifer","2014-01-29T02:10:27.000Z"
"ABBA00000000000000000187","Front Door","1,2","mobilePush","Welcome to the CEC, %{name}! We're excited to show you what we're working on.","","","Schulle Joanne","2014-01-29T02:10:44.000Z"
"ABBA00000000000000000003","Front Door","1,2","mobilePush","Welcome to the CEC, %{name}! We're excited to show you what we're working on.","","","Anderson Cathy","2014-01-29T02:10:48.000Z"
"ABBA00000000000000000069","Smart Shelf","1","leaderboardPush","","","","Friswold Jaime","2014-01-29T02:10:55.000Z"
"ABBA00000000000000000225","Front Door","1,2","mobilePush","Welcome to the CEC, %{name}! We're excited to show you what we're working on.","","","Wilson Bill","2014-01-29T02:11:08.000Z"
"ABBA00000000000000000038","Front Door","1,2","mobilePush","Welcome to the CEC, %{name}! We're excited to show you what we're working on.","","","Clem John","2014-01-29T02:11:16.000Z"
"ABBA00000000000000000177","Front Door","1,2","mobilePush","Welcome to the CEC, %{name}! We're excited to show you what we're working on.","","","Rossetti Vince","2014-01-29T02:11:18.000Z"
"ABBA00000000000000000013","Front Door","1,2","mobilePush","Welcome to the CEC, %{name}! We're excited to show you what we're working on.","","","Beardsley Kirk","2014-01-29T02:11:20.000Z"
"ABBA00000000000000000206","Front Door","1,2","mobilePush","Welcome to the CEC, %{name}! We're excited to show you what we're working on.","","","Thurman Brett","2014-01-29T02:11:26.000Z"
"ABBA00000000000000000224","Front Door","1,2","mobilePush","Welcome to the CEC, %{name}! We're excited to show you what we're working on.","","","Williams Cindy","2014-01-29T02:11:48.000Z"
"ABBA00000000000000000147","Front Door","1,2","mobilePush","Welcome to the CEC, %{name}! We're excited to show you what we're working on.","","","Nees Zack","2014-01-29T02:12:10.000Z"
"ABBA00000000000000000160","Front Door","1,2","mobilePush","Welcome to the CEC, %{name}! We're excited to show you what we're working on.","","","Pedrini John","2014-01-29T02:12:13.000Z"
"ABBA00000000000000000044","Front Door","1,2","mobilePush","Welcome to the CEC, %{name}! We're excited to show you what we're working on.","","","Crandall Emily","2014-01-29T02:12:25.000Z"
"ABBA00000000000000000200","Front Door","1,2","mobilePush","Welcome to the CEC, %{name}! We're excited to show you what we're working on.","","","Swain Rachel","2014-01-29T02:12:31.000Z"
"ABBA00000000000000000107","Front Door","1,2","mobilePush","Welcome to the CEC, %{name}! We're excited to show you what we're working on.","","","Kim David","2014-01-29T02:12:50.000Z"
"ABBA00000000000000000112","Front Door","1,2","mobilePush","Welcome to the CEC, %{name}! We're excited to show you what we're working on.","","","Koppel Mike","2014-01-29T02:12:53.000Z"
"ABBA00000000000000000210","Front Door","1,2","mobilePush","Welcome to the CEC, %{name}! We're excited to show you what we're working on.","","","Vincenti Dominique","2014-01-29T02:12:56.000Z"
"ABBA00000000000000000106","Smart Shelf","1","leaderboardPush","","","","Kesinger Steve","2014-01-29T02:12:57.000Z"
"ABBA00000000000000000053","Front Door","1,2","mobilePush","Welcome to the CEC, %{name}! We're excited to show you what we're working on.","","","Doherty Paul","2014-01-29T02:13:09.000Z"
"ABBA00000000000000000230","Front Door","1,2","mobilePush","Welcome to the CEC, %{name}! We're excited to show you what we're working on.","","","Tritton Mark","2014-01-29T02:13:12.000Z"
"ABBA00000000000000000219","Front Door","1,2","mobilePush","Welcome to the CEC, %{name}! We're excited to show you what we're working on.","","","Webb Angela","2014-01-29T02:13:13.000Z"
"ABBA00000000000000000223","Front Door","1,2","mobilePush","Welcome to the CEC, %{name}! We're excited to show you what we're working on.","","","Wilkos Steve","2014-01-29T02:13:17.000Z"
"ABBA00000000000000000054","Front Door","1,2","mobilePush","Welcome to the CEC, %{name}! We're excited to show you what we're working on.","","","Dolson John","2014-01-29T02:13:19.000Z"
"ABBA00000000000000000125","Front Door","1,2","mobilePush","Welcome to the CEC, %{name}! We're excited to show you what we're working on.","","","Luther Lisa","2014-01-29T02:13:22.000Z"
"ABBA00000000000000000226","Self Service Wall","4","leaderboardPush","","","","Witman David","2014-01-29T02:13:30.000Z"
"ABBA00000000000000000025","Front Door","1,2","mobilePush","Welcome to the CEC, %{name}! We're excited to show you what we're working on.","","","Buzzoni Michelle","2014-01-29T02:13:53.000Z"
"ABBA00000000000000000150","Front Door","1,2","mobilePush","Welcome to the CEC, %{name}! We're excited to show you what we're working on.","","","Nordstrom Jamie","2014-01-29T02:13:57.000Z"
"ABBA00000000000000000012","Front Door","1,2","mobilePush","Welcome to the CEC, %{name}! We're excited to show you what we're working on.","","","Bean Tim","2014-01-29T02:14:03.000Z"
"ABBA00000000000000000020","Front Door","1,2","mobilePush","Welcome to the CEC, %{name}! We're excited to show you what we're working on.","","","Brazell Joe","2014-01-29T02:14:06.000Z"
"ABBA00000000000000000137","Front Door","1,2","mobilePush","Welcome to the CEC, %{name}! We're excited to show you what we're working on.","","","Meden Scott","2014-01-29T02:14:07.000Z"
"ABBA00000000000000000210","Self Service Wall","4","leaderboardPush","","","","Vincenti Dominique","2014-01-29T02:14:07.000Z"
"ABBA00000000000000000063","Front Door","1,2","mobilePush","Welcome to the CEC, %{name}! We're excited to show you what we're working on.","","","Evans Robert","2014-01-29T02:14:08.000Z"
