"x2univ1","x2univ2a","x2univ2b","w1student","w1parent","w1mathtch","w1scitch","w2student","w2w1stu"
"11",1,1,337.784477,405.890465,433.003793,465.937073,330.423947,341.776889
"01",2,1,0,0,0,0,725.591672,0
"11",1,1,38.645009,48.280189,69.027543,0,36.471593,35.862759
"11",1,1,139.614915,171.981341,163.449819,176.569193,130.022038,133.200539
"11",1,1,153.094321,208.784774,174.370933,194.064213,126.840373,133.146267
"11",1,1,63.439894,81.867433,0,95.937307,68.253898,69.950634
"10",1,9,25.483846,31.4329,45.549307,43.467197,0,0
"01",2,1,0,0,0,0,53.676431,0
"11",1,1,103.220826,133.366916,183.851885,148.629969,100.762927,101.77883
"11",1,1,158.374608,210.115081,191.821982,209.015461,151.243888,152.209752
"10",1,7,103.209905,0,185.718325,0,0,0
"11",1,1,282.542321,376.027816,343.811368,357.111863,290.221934,292.223903
"11",1,1,167.106642,194.735908,222.524811,0,173.268871,177.349904
"11",1,1,284.322663,388.48698,379.780383,391.037588,276.853669,281.755541
"11",1,1,116.212753,143.153939,0,0,115.204479,117.054397
"11",1,1,563.287044,799.361385,900.454138,0,500.622613,505.856241
"10",1,7,468.125823,0,830.620419,0,0,0
"11",1,1,54.004329,68.803184,95.809061,0,59.334484,59.011791
"01",2,1,0,0,0,0,93.808666,0
"11",1,1,250.860373,338.707059,295.302108,264.205216,274.775501,285.690374
"11",1,1,101.789323,105.788924,98.90924,115.053837,104.690264,105.845309
"11",1,1,222.668463,292.072771,0,294.561917,215.28312,239.067666
"11",1,1,112.802925,138.51764,0,148.955203,117.66552,119.563576
"11",1,1,227.459288,275.472805,323.65598,367.712045,268.416286,276.076773
"11",1,1,60.278543,81.528174,76.285973,0,59.232041,59.938221
"11",1,1,421.419382,0,594.236449,613.193227,514.793737,716.671945
"11",1,2,1359.947675,0,0,0,1812.264927,1787.899895
"11",1,2,271.102546,0,369.451603,378.418327,293.49364,339.580438
"11",1,1,205.469053,269.072582,0,0,198.447423,204.383008
"11",1,1,573.690569,0,783.989909,763.109419,638.660854,716.918471
"11",1,1,125.733027,174.694305,179.181985,203.300157,135.11616,132.805416
"11",1,1,220.912565,293.083987,267.567426,291.550156,192.954031,195.939803
"11",1,6,187.599582,254.470918,214.539905,0,307.538869,310.898677
"11",1,1,82.892218,98.823515,83.996077,109.985685,83.315732,86.067145
"10",1,7,55.90641,73.085992,0,0,0,0
"11",1,2,67.100764,86.943144,76.559081,82.018268,86.178194,84.450987
"11",1,1,100.770078,124.131245,117.973434,127.442626,106.756813,108.457714
"10",1,7,37.091396,0,52.280123,60.897987,0,0
"10",1,7,186.338342,0,214.898756,239.998466,0,0
"10",1,7,41.726601,47.448905,40.11447,51.591266,0,0
"11",1,1,232.217363,314.993056,0,295.359792,256.814149,259.430312
"11",1,1,251.872335,331.647792,354.055133,378.342804,239.644297,242.854248
"11",1,1,30.053849,35.678855,46.628959,0,32.728663,29.856217
"11",1,1,299.144477,0,385.154158,0,331.619795,369.52488
"11",1,1,401.037378,0,565.496124,583.536055,512.898089,650.443062
"11",1,1,59.534411,0,66.161063,0,96.132641,101.525868
"11",1,1,182.261926,226.687025,252.762042,221.7,184.333973,186.63515
"10",1,7,8.377308,0,10.6181,13.676887,0,0
"11",1,1,198.056698,245.540224,264.340604,245.798039,191.756803,195.983585
"01",2,1,0,0,0,0,115.324939,0
"11",1,6,202.647645,242.546506,268.889675,331.342588,217.069547,279.512125
"11",1,1,170.514067,226.220462,206.525192,225.036556,171.170089,175.71679
"11",1,1,227.735074,282.378927,289.700871,251.688201,247.385714,234.849461
"11",1,1,21.643491,0,29.531737,0,22.759191,25.685859
"11",1,1,46.483599,60.813798,83.641752,0,49.055321,47.941991
"10",1,7,141.928326,210.215173,0,0,0,0
"11",1,1,225.925909,277.327325,0,303.402041,254.740291,407.271032
"10",1,7,332.96751,462.627278,474.511597,0,0,0
"10",1,7,36.57788,0,0,0,0,0
"01",2,3,0,0,0,0,389.400576,0
"10",1,7,121.479472,179.749084,213.808436,186.75336,0,0
"10",1,7,664.340045,0,0,892.160295,0,0
"10",1,9,46.59703,65.561526,51.183103,51.2015,0,0
"11",1,3,89.5655,0,0,0,122.308908,120.537202
"11",1,2,79.301312,0,0,0,83.54483,100.731522
"11",1,1,639.500706,878.812264,0,1120.899912,669.279016,836.453862
"11",1,1,184.949295,228.256408,236.150046,232.898857,181.063184,183.668869
"11",1,1,172.359134,0,377.542759,0,227.505496,258.422428
"10",1,7,100.198779,0,0,0,0,0
"11",1,1,145.019401,190.834136,0,188.432535,134.202094,136.522104
"11",1,1,28.932047,34.228846,0,44.32873,29.402545,28.536038
"11",1,5,249.40874,367.211629,356.229423,0,263.697566,271.366256
"11",1,1,616.740683,813.029206,979.71736,0,627.949104,644.845171
"11",1,3,53.79602,0,96.090211,0,79.777495,96.135168
"11",1,1,90.895894,119.966989,59.520028,103.837507,95.324692,97.954681
"11",1,1,150.274521,208.792421,214.156038,242.981772,152.303735,154.167682
"11",1,1,243.257784,313.722531,286.687098,308.805786,251.441846,248.353211
"11",1,1,42.655281,61.540176,45.45774,0,41.681887,41.896519
"11",1,1,8.24488,10.356256,0,7.407811,8.390701,8.048547
"11",1,1,529.158765,0,952.416071,762.788491,598.679848,634.479429
"11",1,1,384.28245,500.461335,631.574807,572.170058,375.963429,384.756138
"11",1,1,179.436492,243.299068,207.019523,0,186.794339,188.463341
"11",1,1,100.770078,124.131245,117.973434,127.442626,112.186336,114.239842
"11",1,1,111.196871,0,141.980245,140.025536,124.824021,136.81804
"11",1,1,34.265756,42.907557,38.523572,0,36.280365,37.800397
"11",1,1,12.65947,17.056069,22.164163,17.064678,12.125998,12.410128
"01",2,1,0,0,0,0,111.694745,0
"11",1,1,278.384085,0,310.963816,0,426.853559,503.808018
"11",1,1,143.755112,192.014863,0,0,150.93464,150.780789
"11",1,6,85.384375,0,143.443926,104.3031,93.995055,97.127213
"11",1,1,129.536711,170.241158,176.682538,146.737108,135.929697,134.868765
"11",1,1,14.7354,0,15.804486,17.070788,16.302232,17.202164
"11",1,1,70.940808,0,86.67887,0,110.638257,131.602031
"11",1,1,85.002809,101.666392,91.980431,110.79315,81.061855,83.886064
"11",1,1,140.34105,0,151.117745,0,214.025527,221.723664
"01",2,1,0,0,0,0,54.334086,0
"11",1,1,271.875343,351.855496,461.559338,0,385.221992,580.832832
"11",1,2,229.039049,303.865367,277.410155,302.275112,275.877514,281.958152
"11",1,1,221.444582,293.767622,255.385793,285.214301,235.705146,236.348095
"11",1,1,72.424464,89.513813,87.751587,81.900809,73.45792,70.259641
"11",1,1,140.964234,190.029526,0,0,139.053688,136.829538
"11",1,1,59.948858,84.074394,59.227688,72.242415,67.31189,66.720734
"11",1,1,384.915991,499.675824,0,580.642875,370.924091,383.175599
"11",1,3,105.798077,157.968751,154.321372,168.019462,96.44003,98.373314
"11",1,1,216.57972,286.985025,302.335115,320.334135,216.114176,220.903437
"11",1,1,269.153454,318.429317,351.638896,412.38806,272.766238,264.057147
"10",1,7,62.171168,0,102.957907,0,0,0
"01",2,6,0,0,0,0,97.630481,0
"11",1,2,166.768658,0,0,246.660647,180.574434,206.51334
"11",1,1,104.053026,139.322367,0,0,105.653667,108.115116
"11",1,1,123.720977,162.607207,147.835936,149.804621,114.018075,117.37049
"11",1,1,321.973036,440.987384,494.608756,0,329.178262,334.002174
"11",1,1,228.115389,280.896288,384.228051,0,234.370543,236.727932
"11",1,1,502.669143,637.87769,0,684.024756,509.857734,502.476457
"11",1,1,338.002053,485.691005,0,0,352.551871,343.496859
"11",1,1,128.853453,172.529035,231.937455,0,129.380246,132.520503
"11",1,1,136.019517,176.192011,175.678039,192.214304,122.334635,121.361823
"01",2,1,0,0,0,0,363.436905,0
"01",2,1,0,0,0,0,60.091447,0
"11",1,1,47.656847,62.90824,58.679993,0,55.573362,56.697405
"01",2,1,0,0,0,0,48.796035,0
"11",1,1,23.877559,31.855246,17.196331,0,27.459654,28.959848
"11",1,1,188.671567,0,0,264.289763,326.100249,360.831667
"11",1,1,139.50102,157.630841,0,0,132.126803,145.136896
"10",1,7,180.908155,233.692955,0,287.787174,0,0
"11",1,1,127.132945,129.160252,0,120.555842,121.891956,120.329829
"11",1,1,103.098015,135.444174,102.788504,107.774127,98.398687,99.774489
"10",1,7,183.783966,0,0,226.322752,0,0
"11",1,1,233.425568,267.252228,296.118113,412.993689,226.664468,225.196867
"11",1,6,731.911511,992.807088,837.017997,930.92622,779.58294,821.229082
"01",2,1,0,0,0,0,329.367966,0
"11",1,2,944.339334,0,1339.192303,0,1309.171174,1373.588
"01",2,2,0,0,0,0,234.690837,0
"11",1,1,32.751137,43.963896,38.055292,0,34.565997,33.133293
"11",1,1,222.26382,0,353.753837,0,248.477735,291.800797
"10",1,7,220.669883,319.411167,0,0,0,0
"11",1,1,47.656847,62.90824,58.679993,64.828752,46.166907,46.974517
"11",1,1,88.74563,104.992932,115.942838,135.973132,91.704781,88.184551
"11",1,1,283.560536,376.170433,327.022371,365.217876,282.485961,286.084018
"10",1,7,45.604298,0,77.380221,70.602429,0,0
"11",1,1,172.906478,258.870787,0,0,173.372591,172.82223
"10",1,7,207.200929,0,0,0,0,0
"11",1,1,159.548841,197.377621,226.339051,0,149.745827,148.559841
"11",1,1,90.961998,116.083971,71.864292,124.950554,96.507465,101.969344
"11",1,1,143.104522,0,198.458295,174.069666,216.408966,245.241546
"01",2,1,0,0,0,0,117.851186,0
"11",1,1,47.941841,53.176653,50.751107,51.160817,48.638819,50.701761
"11",1,1,51.023192,69.315853,77.220229,0,48.280382,48.602051
"01",2,1,0,0,0,0,99.191973,0
"11",1,1,941.805611,1285.56244,1252.27781,1296.544883,1004.22209,1011.013227
"11",1,2,100.17151,126.91512,0,0,135.056567,140.535539
"01",2,1,0,0,0,0,42.406311,0
"11",1,1,353.289998,405.790473,468.279937,0,370.387709,367.380431
"11",1,1,92.477159,113.915808,108.264757,116.954678,94.58452,95.403132
"11",1,2,73.417231,0,0,0,103.299305,103.97603
"10",1,7,181.458213,0,0,223.469357,0,0
"11",1,1,432.683607,626.292877,612.750111,565.42453,402.937514,396.01317
"11",1,1,191.297903,254.92506,322.883579,235.640577,243.101164,317.164958
"11",1,1,139.614915,171.981341,163.449819,176.569193,132.769337,135.941325
"01",2,1,0,0,0,0,190.384878,0
"11",1,1,28.932047,0,0,44.32873,38.283277,45.540744
"10",1,7,130.088616,172.377564,181.597596,192.408708,0,0
"11",1,1,251.899455,327.0014,407.964754,0,272.197757,277.695158
"11",1,1,250.089608,0,321.995089,0,254.393128,467.266574
"11",1,1,356.548985,433.1579,0,429.204501,349.69649,357.629456
"11",1,1,111.849799,142.740584,0,153.64322,112.653972,117.132866
"11",1,1,291.249954,389.970716,524.25272,501.600215,327.952909,332.569653
"11",1,1,108.838943,131.417564,195.833464,0,103.771826,108.890093
"11",1,1,151.24273,195.413826,269.386152,217.77778,153.228604,153.224286
"11",1,1,272.767785,288.841182,275.657123,386.059472,299.640242,300.82932
"11",1,1,133.101612,164.508401,161.269783,150.517229,147.813274,139.976975
"11",1,1,140.535298,184.339234,155.46025,185.910237,131.791465,133.711021
"11",1,1,124.099024,139.799791,198.890118,143.590302,120.294429,116.084424
"11",1,1,146.063402,0,194.908356,215.418314,198.78347,208.960517
"10",1,7,145.22696,188.118813,187.57005,0,0,0
"11",1,1,60.746966,0,61.555921,80.602218,71.69111,92.176337
"11",1,1,45.379874,50.334943,48.039016,48.426831,46.839342,53.135492
"11",1,1,409.723824,562.940731,0,0,449.781252,533.360718
"11",1,1,150.919499,201.584393,234.347944,211.420418,171.001874,204.186756
"01",2,1,0,0,0,0,221.009057,0
"11",1,1,117.745785,154.687563,117.392301,0,115.381983,115.293189
"11",1,1,228.603111,289.221998,159.977149,256.322132,236.411349,240.700241
"11",1,1,271.102546,373.084508,369.451603,378.418327,296.931992,301.656772
"01",2,1,0,0,0,0,7.692093,0
"11",1,1,373.710721,427.866679,0,0,459.904807,456.341482
"11",1,1,119.121696,0,142.34019,144.23569,133.095195,159.289709
"11",1,1,281.97199,346.747377,512.558924,472.778923,301.970657,300.06711
"01",2,1,0,0,0,0,36.797509,0
"10",1,7,63.624734,0,112.876618,0,0,0
"11",1,1,32.751137,43.963896,38.055292,0,34.315024,34.54972
"11",1,1,249.292655,309.755874,445.110756,349.207345,281.022802,272.909027
"11",1,1,54.495838,0,67.403541,71.1754,61.577612,67.643777
"11",1,1,37.632599,49.67598,0,0,43.059444,47.28426
"11",1,1,38.880415,43.125802,41.158705,41.490976,41.248233,42.911731
"11",1,1,22.728682,37.445696,36.422412,36.331629,25.467444,25.461804
"11",1,1,106.676303,138.182467,137.779373,0,106.230267,105.574985
"11",1,1,21.016865,26.055598,28.050608,26.082956,21.284545,21.573382
"11",1,2,117.177204,154.006688,0,0,120.903853,123.533267
"11",1,1,17.490174,19.399941,18.515052,18.664523,17.192375,17.884055
"11",1,1,229.759549,0,0,269.499912,306.911666,330.368944
"11",1,1,353.087701,0,505.20356,0,517.154101,599.773811
"11",1,1,184.531259,238.424414,328.678051,0,167.192668,166.641928
"11",1,1,227.253724,280.876739,275.34722,256.98863,355.537132,446.144456
"10",1,7,204.335152,0,285.242273,0,0,0
"11",1,1,136.208167,173.749771,0,0,119.577184,126.606855
"11",1,1,66.941457,0,90.092527,0,69.720534,80.523267
"11",1,1,277.492835,434.340487,480.877162,0,289.568835,291.642288
"01",2,4,0,0,0,0,64.181428,0
"11",1,1,250.66325,0,398.954209,0,269.51033,356.349226
"01",2,1,0,0,0,0,64.846838,0
"11",1,1,60.682608,75.001337,73.524812,68.622595,72.714337,68.668161
"11",1,1,383.051831,516.794841,568.973338,0,362.269419,364.178292
"11",1,1,28.932047,34.228846,0,0,29.678674,28.448547
"01",2,1,0,0,0,0,154.513859,0
"11",1,1,133.698018,161.43365,0,0,132.337579,137.857619
"11",1,1,159.532269,221.940174,248.662413,246.197823,153.695411,156.911699
"11",1,2,156.096124,206.426855,179.0935,209.625725,153.031638,157.680558
"11",1,1,261.718717,348.314254,318.472184,330.792422,255.329486,256.475871
"11",1,1,59.68356,62.028703,57.994841,67.461129,61.002341,61.641827
"11",1,1,32.143253,0,41.100777,38.135139,34.948594,36.264976
"11",1,1,28.955525,0,46.45078,0,42.138829,48.306925
"11",1,1,90.934649,106.979062,136.376739,100.931368,101.981046,93.099523
"11",1,1,192.054885,236.492175,323.489242,247.36121,190.853263,191.986555
"11",1,1,36.463045,47.011538,60.317847,37.646468,53.770388,53.2693
"11",1,1,907.862567,0,0,0,1118.962416,1532.052206
"11",1,1,251.088991,0,350.508436,371.375375,316.447795,451.51546
"11",1,1,169.125237,227.385825,294.522993,272.318076,166.542843,169.082107
"11",1,1,64.151025,75.895616,83.810909,98.290089,65.662669,62.74505
"11",1,1,50.33175,61.40041,43.494737,0,47.06396,50.089926
"11",1,1,22.500997,30.962779,40.17826,40.828686,24.266188,24.011964
"11",1,1,59.083721,78.824074,42.551386,92.30228,52.744204,54.857657
"11",1,1,106.571085,143.662612,191.768409,176.051107,113.82314,119.195841
"11",1,1,183.408713,246.546333,0,270.496204,182.821991,182.723373
"11",1,1,735.318993,949.868007,1285.645148,1169.739282,595.598803,628.925341
"11",1,3,5.227378,0,8.738189,7.560564,6.69667,7.992437
"11",1,1,155.566704,0,183.96876,0,176.421233,200.54386
"11",1,1,71.829002,78.490289,0,134.538055,73.06599,109.582292
"11",1,1,172.359134,230.039725,377.542759,323.605523,176.87798,180.606287
"11",1,1,138.342284,175.590785,106.25635,151.558486,145.56741,148.881556
"11",1,1,45.116325,56.293971,47.787551,0,43.520574,43.255747
"11",1,1,88.283852,112.967063,120.812642,111.359882,91.692084,93.270361
"01",2,1,0,0,0,0,31.81813,0
"11",1,1,259.189317,0,178.247914,321.141627,278.91382,550.863216
"11",1,1,191.325548,262.668145,349.737621,0,189.967368,186.346713
"11",1,1,347.675672,460.697388,485.338905,514.232752,324.804005,331.353136
"01",2,1,0,0,0,0,16.664295,0
"11",1,1,303.423943,402.645276,398.367539,0,295.884416,348.192924
"10",1,7,72.424464,89.513813,87.751587,81.900809,0,0
"11",1,1,978.541875,1242.013155,751.587188,1072.024557,978.406715,992.683325
"01",2,1,0,0,0,0,146.107109,0
"11",1,1,113.449936,149.734455,0,129.602758,128.781431,133.372176
"11",1,1,380.406781,492.314658,645.811789,698.540339,401.528099,410.004299
"01",2,1,0,0,0,0,64.620512,0
"11",1,1,735.318993,949.868007,1285.645148,1169.739282,615.859689,647.842874
"11",1,1,107.406268,0,147.701776,0,137.084006,183.271162
"11",1,1,44.128041,48.78916,43.654243,48.232086,44.325948,46.288429
"11",1,1,221.930912,0,270.05643,280.503682,253.092904,314.652652
"11",1,1,132.206685,181.680576,233.75362,231.728379,128.297023,131.260525
"11",1,1,23.187871,27.986361,27.26726,0,21.035883,21.861529
"11",1,1,281.087772,417.80217,303.235976,0,273.976326,326.232322
"11",1,1,915.586473,1236.966244,1186.731425,1289.073223,857.272558,869.281457
"11",1,1,184.725848,0,185.829632,261.190181,244.204499,271.841864
"11",1,1,165.936891,193.56859,203.434499,214.860862,166.321553,174.118128
"11",1,1,164.298426,0,300.332816,0,261.811977,301.315247
"11",1,1,67.67874,93.053717,0,87.198792,70.386837,71.21569
"11",1,1,48.604181,53.738102,48.082323,53.124521,47.168878,63.108401
"11",1,1,108.198153,141.353259,162.511319,176.30768,119.175257,125.234626
"11",1,1,426.898955,0,583.388486,567.850739,440.008308,470.618135
"11",1,1,17.490174,19.399941,18.515052,18.664523,17.143042,17.808751
"11",1,1,406.377874,515.68588,0,552.993017,433.591066,427.52582
"11",1,1,186.98305,246.055,219.122598,0,178.62171,181.522268
"11",1,1,275.105701,344.370037,309.942914,287.922929,288.682963,286.075839
"11",1,1,239.548506,316.787141,274.840781,0,244.306243,248.316801
"11",1,1,48.081792,50.26233,76.46144,43.021392,39.57569,42.838163
"11",1,1,184.442045,249.137175,0,224.710301,190.342266,192.502593
"11",1,1,122.326167,148.937574,204.484713,0,122.429467,123.884419
"11",1,1,56.388025,71.609271,99.793217,104.009693,53.523101,53.033186
"11",1,1,284.718212,354.11633,394.849095,346.325911,270.373897,275.113713
"11",1,1,406.773901,524.42232,0,0,429.944441,423.171141
"11",1,1,160.823141,208.321226,0,227.265239,150.223111,148.926863
"11",1,1,144.940124,173.477074,192.318557,236.986892,150.674893,149.972272
"11",1,6,227.367514,0,232.240535,250.403655,290.75427,377.756007
"11",1,1,120.070634,157.80954,0,145.384689,112.573064,115.30692
"11",1,1,352.193119,457.196871,570.395751,531.280668,329.075191,337.810873
"10",1,7,479.390401,651.218815,497.149615,0,0,0
"11",1,2,94.578659,126.037877,65.042992,117.185171,105.505744,106.711538
"11",1,1,45.928145,67.275839,0,0,46.075608,47.355632
"11",1,1,182.057735,251.105017,0,0,196.686113,199.127467
"11",1,1,13.430202,18.934511,17.247798,15.794506,13.941235,14.01373
"11",1,1,1387.320148,0,2474.584602,2209.966909,1618.058137,1688.486812
"11",1,1,54.694583,69.731404,98.030568,71.997583,55.705622,54.910337
"11",1,1,82.058165,147.431795,0,100.239898,85.556746,86.525249
"10",1,7,406.377874,515.68588,0,552.993017,0,0
"11",1,1,59.604881,74.720351,60.749179,0,61.519128,61.069225
"11",1,1,205.59394,268.512949,282.652821,305.318935,201.064151,205.97208
"11",1,1,44.246218,56.057422,52.072825,60.914646,47.486474,48.805756
"11",1,1,463.960717,598.148884,832.521881,764.276685,484.013286,475.68238
"11",1,1,391.954296,519.965224,452.029838,504.825946,405.285764,406.719075
"11",1,1,332.855884,525.262621,0,0,348.912582,357.689808
"01",2,1,0,0,0,0,28.171682,0
"11",1,1,337.17192,0,554.147842,502.025728,433.24056,895.541193
"10",1,7,176.006413,0,0,0,0,0
"11",1,1,44.083781,54.415523,47.781405,52.843235,44.588841,46.392899
"01",2,1,0,0,0,0,145.344316,0
"10",1,7,235.185597,304.28972,291.825419,292.84196,0,0
"11",1,1,170.736209,210.715233,0,0,177.36275,182.86414
"11",1,1,320.695317,425.433307,0,413.046415,320.781713,322.210029
"11",1,1,122.503673,162.147295,127.891208,140.448165,127.437163,127.368308
"10",1,7,165.936891,193.56859,203.434499,214.860862,0,0
"11",1,1,57.73456,77.523554,71.846735,79.552787,56.065244,57.235638
"11",1,1,298.839099,0,0,417.134377,353.007545,402.847768
"11",1,1,334.75819,417.695101,354.578393,359.036269,332.391441,329.38146
"11",1,1,181.281059,216.973099,240.538719,296.406777,186.071407,186.283704
"10",1,7,168.128922,223.38058,0,0,0,0
"11",1,1,85.575479,102.02248,86.71507,0,83.896948,86.849307
"11",1,1,76.883499,99.474027,95.399377,0,74.502425,73.089105
"10",1,7,9.95012,0,5.670092,10.672188,0,0
"10",1,7,58.350211,73.782055,89.328814,0,0,0
"11",1,1,39.78801,44.677902,62.599237,0,42.413325,40.659982
"11",1,3,21.016865,26.055598,28.050608,26.082956,20.6033,20.919527
"01",2,1,0,0,0,0,200.350354,0
"11",1,1,71.024366,78.031319,122.950259,108.274008,67.406416,70.169563
"11",1,1,127.400204,170.035131,279.062811,239.194806,134.58317,138.4309
"11",1,1,31.718201,47.223651,29.062981,33.50363,31.973053,33.772113
"11",1,1,99.818181,124.826227,139.987977,147.249193,66.804235,68.77259
"11",1,1,189.972024,252.82855,0,0,201.404058,202.233861
"11",1,1,127.357045,175.81721,174.16021,171.059826,131.074476,133.961875
"11",1,1,60.296449,0,63.829662,64.344954,62.386324,69.12211
"01",2,1,0,0,0,0,113.643506,0
"10",1,9,231.590697,0,0,292.712911,0,0
"11",1,1,218.884636,289.460531,251.132537,293.946124,221.26186,223.764601
"11",1,1,75.364125,0,80.315561,88.803462,105.632425,106.451894
"11",1,1,85.536867,102.70213,80.932717,131.404843,87.861648,90.760198
"11",1,1,155.566704,194.96239,183.96876,0,153.492187,153.696906
"11",1,1,45.809094,60.506226,63.20675,0,53.933838,54.358569
"10",1,7,413.877854,594.412959,608.431733,761.064611,0,0
"11",1,1,44.539917,55.753889,50.1801,0,43.247642,43.153102
"11",1,1,8.356088,10.582405,12.353534,9.090954,9.382132,8.626222
"10",1,9,165.528578,218.633565,0,0,0,0
"11",1,1,125.838864,153.214439,0,0,148.150515,149.435851
"11",1,1,184.442045,249.137175,249.122995,224.710301,192.131635,194.114509
"11",1,1,157.693843,203.705245,275.714792,250.858041,149.35955,153.353842
"11",1,1,240.14847,318.678369,315.292704,350.670712,240.323614,249.990437
"11",1,1,90.961998,116.083971,71.864292,124.950554,103.015666,105.672213
"11",1,5,17.550612,25.467147,0,0,18.098092,18.798766
"11",1,1,206.517929,250.485655,189.997468,263.132742,200.112339,202.889071
"11",1,1,81.791014,108.306024,0,0,86.873085,88.106712
"11",1,1,186.160249,230.791635,248.462754,0,187.756538,191.017088
"10",1,7,150.274521,0,214.156038,0,0,0
"11",1,1,71.4404,0,47.240107,0,94.307754,113.532156
"11",1,1,193.243108,237.853205,313.589548,217.785895,204.984106,205.410155
"11",1,1,190.400212,225.748736,331.540172,209.090158,204.95289,201.965081
"11",1,1,274.43548,0,373.429216,415.287528,392.254579,571.578355
"11",1,1,282.860308,0,380.331919,423.970985,361.430686,486.411592
"11",1,1,157.327784,179.836406,182.543134,215.121348,149.567903,158.329244
"11",1,1,103.098015,0,102.788504,107.774127,106.4506,130.614111
"11",1,1,9.526354,0,2.717046,7.522211,13.509606,17.784997
"11",1,1,128.95816,166.849684,0,0,134.608865,135.175584
"11",1,1,154.533906,207.768044,269.112933,0,158.96332,161.794311
"11",1,1,459.653017,575.381483,517.859844,481.068339,483.305643,551.595088
"11",1,1,55.134862,74.265806,68.913907,73.020705,67.186902,67.985065
"11",1,1,355.925982,475.037864,779.635369,668.253609,365.931049,377.136972
"11",1,1,23.450183,30.0066,32.090563,0,25.532988,26.11603
"11",1,1,74.673675,104.012403,106.674542,104.209509,72.386429,72.928288
"11",1,1,72.261112,91.717334,55.501484,0,85.610914,86.818514
"10",1,7,168.038363,206.918755,283.036813,0,0,0
"11",1,1,187.547277,0,267.872963,0,216.570807,233.944579
"11",1,1,148.751327,200.841305,175.103704,156.664347,147.103249,146.691291
"11",1,1,130.261796,172.054259,0,0,139.348047,135.469875
"11",1,1,70.343118,93.106974,73.436707,80.647067,72.71013,72.992516
"11",1,1,89.866893,114.695087,0,0,101.776704,103.240922
"11",1,1,194.891967,241.616757,260.116728,241.870453,182.783962,187.650536
"11",1,1,42.626237,55.724931,64.039159,46.09969,46.658383,47.26483
"10",1,7,112.802925,138.51764,131.398195,148.955203,0,0
"11",1,1,122.630041,146.669904,132.696368,159.836701,124.347739,127.745359
"11",1,1,453.379034,0,0,0,535.423015,585.741205
"11",1,1,220.669883,319.411167,0,288.368136,200.159172,197.106322
"11",1,1,290.135662,426.991715,0,0,296.188548,294.693991
"11",1,1,220.56795,286.32864,0,0,211.10657,215.240719
"11",1,1,208.478301,272.859016,279.175523,0,230.203871,236.756603
"11",1,1,213.79238,283.291582,298.44412,0,194.453943,197.995858
"11",1,1,356.857654,428.809282,457.453579,492.246453,342.907699,363.956766
"10",1,7,169.125237,0,294.522993,272.318076,0,0
"11",1,1,156.096124,206.426855,179.0935,209.625725,148.499371,152.377522
"11",1,1,146.05209,191.87474,145.613628,152.676427,148.517521,148.911458
"11",1,1,221.579959,262.717123,385.832858,243.330553,232.303132,229.145076
"10",1,7,60.336836,0,0,83.861433,0,0
"11",1,1,201.179933,0,0,0,279.0168,391.045095
"11",1,1,218.382647,294.856232,257.070718,229.999796,239.538508,241.734744
"11",1,1,606.336974,767.119879,424.31645,0,633.076678,644.70277
"11",1,1,79.358519,0,100.951652,87.705431,134.111694,135.279434
"01",2,1,0,0,0,0,112.547768,0
"01",2,6,0,0,0,0,168.116632,0
"10",1,7,524.366572,637.03315,0,0,0,0
"11",1,1,45.169492,59.923211,64.896584,72.780901,46.60806,47.880297
"01",2,1,0,0,0,0,142.913651,0
"11",1,1,100.645436,0,100.343289,105.210309,135.429892,266.868296
"11",1,1,9.639177,13.338423,16.869892,11.809752,12.628401,12.586264
"11",1,1,165.985089,215.007723,214.380521,234.559783,158.11668,157.422681
"10",1,7,73.34373,95.032218,0,89.649138,0,0
"01",2,2,0,0,0,0,170.72927,0
"11",1,1,979.204833,1339.522419,0,0,1041.280215,1323.994406
"11",1,1,54.599728,68.445919,55.647937,55.826289,53.861161,53.437185
"11",1,1,67.252049,90.556439,90.510535,0,65.007864,66.454563
"11",1,1,54.264892,0,96.927709,87.793382,76.859443,83.871904
"11",1,1,42.018554,63.02022,53.257823,0,62.655031,64.59844
"11",1,1,156.371024,0,208.703928,194.06408,231.679757,256.659009
"11",1,1,156.936458,0,217.640515,190.894574,257.748902,290.851463
"11",1,1,221.642455,285.845866,261.21274,281.366011,239.552217,235.900923
"11",1,1,207.806864,280.975585,223.764215,0,217.892534,219.510873
"11",1,1,95.680774,144.328209,120.229915,135.120514,100.683191,95.060787
"11",1,1,178.745637,238.200888,0,221.470026,183.49244,188.375025
"11",1,1,377.93934,0,459.895145,477.686392,456.900603,507.428713
"11",1,5,290.50323,360.961624,518.692024,406.934818,268.107366,263.153309
"11",1,1,72.424464,89.513813,87.751587,81.900809,71.833437,68.350276
"11",1,1,124.710485,173.273579,177.724761,201.646789,163.970184,161.065708
"11",1,1,70.932703,0,121.996493,109.45505,85.138147,89.332326
"11",1,1,223.526317,296.401986,212.664901,251.915214,219.67762,219.447202
"11",1,1,159.809829,214.823641,213.251717,235.691923,168.250827,168.581748
"11",1,1,75.685742,94.381163,136.209958,106.188487,119.854732,121.214283
"10",1,7,367.036085,464.363364,0,0,0,0
"11",1,1,543.15974,661.991178,615.064175,0,504.536993,536.545157
"11",1,1,206.463351,240.599819,274.933524,352.726181,208.606955,220.058981
